Search_method Problem Max_evals Run Score
uniform_xo_pop_100 knapPI_16_1000_1000_3 1000 15 36632
uniform_xo_pop_100 knapPI_16_1000_1000_3 1000 16 -25152
uniform_xo_pop_100 knapPI_16_1000_1000_3 1000 17 46447
uniform_xo_pop_100 knapPI_16_1000_1000_3 1000 18 43030
uniform_xo_pop_100 knapPI_16_1000_1000_3 1000 19 43371
2pt_xo_pop_100 knapPI_11_20_1000_4 1000 0 1400
2pt_xo_pop_100 knapPI_11_20_1000_4 1000 1 1400
2pt_xo_pop_100 knapPI_11_20_1000_4 1000 2 1400
2pt_xo_pop_100 knapPI_11_20_1000_4 1000 3 1400
2pt_xo_pop_100 knapPI_11_20_1000_4 1000 4 1360
2pt_xo_pop_100 knapPI_11_20_1000_4 1000 5 1400
2pt_xo_pop_100 knapPI_11_20_1000_4 1000 6 1400
2pt_xo_pop_100 knapPI_11_20_1000_4 1000 7 1360
2pt_xo_pop_100 knapPI_11_20_1000_4 1000 8 1400
2pt_xo_pop_100 knapPI_11_20_1000_4 1000 9 1400
2pt_xo_pop_100 knapPI_11_20_1000_4 1000 10 1400
2pt_xo_pop_100 knapPI_11_20_1000_4 1000 11 1400
2pt_xo_pop_100 knapPI_11_20_1000_4 1000 12 1440
2pt_xo_pop_100 knapPI_11_20_1000_4 1000 13 1400
2pt_xo_pop_100 knapPI_11_20_1000_4 1000 14 1400
2pt_xo_pop_100 knapPI_11_20_1000_4 1000 15 1400
2pt_xo_pop_100 knapPI_11_20_1000_4 1000 16 1440
2pt_xo_pop_100 knapPI_11_20_1000_4 1000 17 1400
2pt_xo_pop_100 knapPI_11_20_1000_4 1000 18 1400
2pt_xo_pop_100 knapPI_11_20_1000_4 1000 19 1360
2pt_xo_pop_100 knapPI_13_20_1000_4 1000 0 907
2pt_xo_pop_100 knapPI_13_20_1000_4 1000 1 889
2pt_xo_pop_100 knapPI_13_20_1000_4 1000 2 889
2pt_xo_pop_100 knapPI_13_20_1000_4 1000 3 907
2pt_xo_pop_100 knapPI_13_20_1000_4 1000 4 907
2pt_xo_pop_100 knapPI_13_20_1000_4 1000 5 880
